0 0.000000E+00 6.217574E-06 7.459666E-06 4.056718E+03 0.000000E+00
0 1.875324E+02 6.217574E-06 7.460621E-06 4.056718E+03 0.000000E+00
1000 4.942166E+03 2.626539E-05 5.007274E-03 5.089903E+00 0.000000E+00
1250 4.952507E+03 7.603911E-05 8.987022E-03 1.758153E+00 0.000000E+00
1500 4.958964E+03 4.592813E-05 1.052073E-02 9.800368E-01 0.000000E+00
1750 4.964501E+03 3.720333E-05 1.214223E-02 7.398307E-01 0.000000E+00
2000 4.969312E+03 1.979537E-05 1.324364E-02 4.148090E-01 0.000000E+00
2250 4.974092E+03 2.136781E-05 1.345018E-02 4.150318E-01 0.000000E+00
2500 4.978859E+03 7.190356E-06 1.433633E-02 3.368087E-01 0.000000E+00
2750 4.983141E+03 6.341683E-06 1.514233E-02 3.290210E-01 0.000000E+00
3000 4.987355E+03 6.240554E-06 1.452147E-02 3.348109E-01 0.000000E+00
3250 4.991599E+03 6.554049E-06 1.503451E-02 3.657099E-01 0.000000E+00
3500 4.995886E+03 6.359822E-06 1.464098E-02 3.281428E-01 0.000000E+00
3750 5.000190E+03 6.341683E-06 1.530584E-02 3.290210E-01 0.000000E+00
4000 5.004401E+03 8.517714E-06 1.747900E-02 3.582092E-01 0.000000E+00
4250 5.008363E+03 8.511329E-06 1.616011E-02 3.584996E-01 0.000000E+00
4500 5.012320E+03 8.517714E-06 1.641369E-02 3.582092E-01 0.000000E+00
4750 5.016330E+03 8.517714E-06 1.611378E-02 3.582092E-01 0.000000E+00
5000 5.020268E+03 8.517714E-06 1.686824E-02 3.582092E-01 0.000000E+00
5250 5.024239E+03 8.517714E-06 1.690900E-02 3.582092E-01 0.000000E+00
5500 5.028178E+03 2.155546E-05 1.642957E-02 4.065123E-01 0.000000E+00
5750 5.032082E+03 1.505471E-05 1.663620E-02 4.000441E-01 0.000000E+00
6000 5.035994E+03 1.504677E-05 1.706642E-02 3.996065E-01 0.000000E+00
6250 5.039914E+03 1.505471E-05 1.667834E-02 4.000441E-01 0.000000E+00
6500 5.043782E+03 1.497950E-05 1.658332E-02 3.995649E-01 0.000000E+00
6750 5.047666E+03 1.841315E-05 1.643833E-02 4.070450E-01 0.000000E+00
7000 5.051698E+03 2.461115E-05 1.622989E-02 4.370579E-01 0.000000E+00
7250 5.055711E+03 2.461115E-05 1.580096E-02 4.370579E-01 0.000000E+00
7500 5.059737E+03 2.461115E-05 1.556623E-02 4.370579E-01 0.000000E+00
7750 5.063805E+03 2.473087E-05 1.645353E-02 4.350408E-01 0.000000E+00
8000 5.067928E+03 2.412069E-05 1.675664E-02 4.459769E-01 0.000000E+00
8250 5.071993E+03 2.422128E-05 1.582071E-02 4.440935E-01 0.000000E+00
8500 5.075825E+03 3.274021E-05 1.706787E-02 3.314583E-01 0.000000E+00
8750 5.079601E+03 3.336448E-05 1.694078E-02 3.248940E-01 0.000000E+00
9000 5.083426E+03 3.310461E-05 1.687243E-02 3.249244E-01 0.000000E+00
9250 5.087249E+03 3.316591E-05 1.764265E-02 3.243738E-01 0.000000E+00
9500 5.091098E+03 3.310461E-05 1.723737E-02 3.249244E-01 0.000000E+00
9750 5.094813E+03 5.689725E-05 1.745155E-02 1.883128E-01 0.000000E+00
10000 5.098517E+03 5.734556E-05 1.695153E-02 1.875736E-01 0.000000E+00
10500 5.105975E+03 2.118499E-04 1.883256E-02 2.208287E-01 0.000000E+00
11000 5.112830E+03 2.118499E-04 1.863416E-02 2.208287E-01 0.000000E+00
11500 5.119773E+03 1.922949E-04 1.867657E-02 2.206644E-01 0.000000E+00
12000 5.126691E+03 2.116356E-04 1.960175E-02 2.207931E-01 0.000000E+00
12500 5.133598E+03 2.118499E-04 1.848103E-02 2.208287E-01 0.000000E+00
13000 5.140507E+03 2.169978E-04 2.035435E-02 2.168454E-01 0.000000E+00
13500 5.147378E+03 2.120016E-04 1.877192E-02 2.206710E-01 0.000000E+00
14000 5.153970E+03 2.123392E-04 2.004982E-02 2.203199E-01 0.000000E+00
14500 5.160570E+03 2.251497E-04 1.922653E-02 2.128983E-01 0.000000E+00
15000 5.167181E+03 2.264971E-04 1.927397E-02 2.065484E-01 0.000000E+00
15500 5.173747E+03 1.855236E-04 1.926489E-02 2.560024E-01 0.000000E+00
16000 5.180328E+03 2.264971E-04 2.016587E-02 2.065484E-01 0.000000E+00
16500 5.186985E+03 2.264971E-04 2.007003E-02 2.065484E-01 0.000000E+00
17000 5.193549E+03 2.944458E-04 1.973637E-02 1.593747E-01 0.000000E+00
17500 5.200042E+03 2.832361E-04 1.952744E-02 1.651716E-01 0.000000E+00
18000 5.206575E+03 3.228966E-04 1.955122E-02 1.661324E-01 0.000000E+00
18500 5.213069E+03 2.937643E-04 1.992135E-02 1.644909E-01 0.000000E+00
19000 5.219529E+03 3.522414E-04 2.075771E-02 1.215001E-01 0.000000E+00
19500 5.225819E+03 3.571116E-04 2.026290E-02 1.185361E-01 0.000000E+00
20000 5.232096E+03 3.571116E-04 2.122607E-02 1.185361E-01 0.000000E+00
20500 5.238509E+03 3.578093E-04 2.114361E-02 1.183423E-01 0.000000E+00
21000 5.244715E+03 1.982221E-04 2.092588E-02 1.126041E-01 0.000000E+00
21500 5.250981E+03 2.516704E-04 2.113565E-02 9.273998E-02 0.000000E+00
22000 5.257135E+03 3.489341E-04 2.130915E-02 6.424290E-02 0.000000E+00
22500 5.263170E+03 3.571461E-04 2.092326E-02 6.249712E-02 0.000000E+00
23000 5.269213E+03 3.590358E-04 2.151441E-02 6.218042E-02 0.000000E+00
23500 5.275347E+03 3.488773E-04 2.098715E-02 6.397835E-02 0.000000E+00
24000 5.281330E+03 3.488773E-04 2.064641E-02 6.397835E-02 0.000000E+00
24500 5.287636E+03 3.683009E-04 1.955592E-02 6.060425E-02 0.000000E+00
25000 5.293908E+03 1.272583E-03 1.928988E-02 5.595171E-02 0.000000E+00
25500 5.300348E+03 8.182841E-04 2.008293E-02 2.899052E-02 0.000000E+00
26000 5.306851E+03 9.331946E-04 2.050782E-02 2.393611E-02 0.000000E+00
26500 5.313403E+03 9.354224E-04 1.998125E-02 2.386152E-02 0.000000E+00
27000 5.319929E+03 9.197166E-04 1.974054E-02 2.174099E-02 0.000000E+00
27500 5.326492E+03 9.334854E-04 2.011829E-02 2.195480E-02 0.000000E+00
28000 5.333169E+03 9.197166E-04 1.894641E-02 2.174099E-02 0.000000E+00
28500 5.339708E+03 9.599053E-04 2.036236E-02 2.083075E-02 0.000000E+00
29000 5.346140E+03 9.571043E-04 2.042422E-02 2.091658E-02 0.000000E+00
29500 5.352603E+03 9.195934E-04 2.037318E-02 2.174392E-02 0.000000E+00
30000 5.358994E+03 9.195934E-04 1.997332E-02 2.174392E-02 0.000000E+00
30500 5.365487E+03 8.998759E-04 2.042793E-02 2.222082E-02 0.000000E+00
31000 5.371995E+03 8.991382E-04 2.027175E-02 2.223858E-02 0.000000E+00
31500 5.378428E+03 6.647726E-04 1.995101E-02 2.201504E-02 0.000000E+00
32000 5.385377E+03 4.756573E-04 1.869518E-02 4.288696E-02 0.000000E+00
32500 5.392401E+03 4.809758E-04 1.848544E-02 4.242517E-02 0.000000E+00
33000 5.399047E+03 4.794743E-04 1.926827E-02 4.258520E-02 0.000000E+00
33500 5.405316E+03 6.227114E-04 2.148719E-02 3.275918E-02 0.000000E+00
34000 5.411554E+03 6.227114E-04 2.088628E-02 3.275918E-02 0.000000E+00
34500 5.417759E+03 6.237736E-04 2.128321E-02 3.270484E-02 0.000000E+00
35000 5.423987E+03 6.105702E-04 2.074235E-02 3.842960E-02 0.000000E+00
35500 5.430186E+03 6.227114E-04 2.086440E-02 3.275918E-02 0.000000E+00
36000 5.436480E+03 9.321074E-04 2.064006E-02 3.190484E-02 0.000000E+00
36500 5.442628E+03 1.165511E-03 2.192434E-02 3.126034E-02 0.000000E+00
37000 5.448693E+03 1.165511E-03 2.043515E-02 3.126034E-02 0.000000E+00
37500 5.454862E+03 2.341702E-03 2.022556E-02 4.063877E-02 0.000000E+00
38000 5.460995E+03 3.814161E-03 2.097736E-02 3.721789E-02 0.000000E+00
38500 5.467233E+03 4.016130E-03 2.183959E-02 3.777051E-02 0.000000E+00
39000 5.473403E+03 3.798363E-03 2.141597E-02 3.727350E-02 0.000000E+00
39500 5.479537E+03 3.814161E-03 2.131087E-02 3.721789E-02 0.000000E+00
40000 5.485710E+03 3.708001E-03 2.113283E-02 3.667284E-02 0.000000E+00
40500 5.491866E+03 3.814161E-03 2.073292E-02 3.721789E-02 0.000000E+00
41000 5.498205E+03 3.238597E-03 2.013893E-02 5.300444E-02 0.000000E+00
41500 5.504608E+03 2.757696E-03 1.948475E-02 5.156098E-02 0.000000E+00
42000 5.510945E+03 2.964047E-03 2.033993E-02 4.789237E-02 0.000000E+00
42500 5.517309E+03 4.366271E-03 2.106896E-02 5.691746E-02 0.000000E+00
43000 5.523712E+03 4.376827E-03 1.949418E-02 5.678491E-02 0.000000E+00
43500 5.530188E+03 4.060895E-03 1.957706E-02 5.373495E-02 0.000000E+00
44000 5.536737E+03 4.366271E-03 2.008399E-02 5.691746E-02 0.000000E+00
44500 5.543077E+03 4.366271E-03 2.046690E-02 5.691746E-02 0.000000E+00
45000 5.549478E+03 4.366271E-03 1.953761E-02 5.691746E-02 0.000000E+00
45500 5.555829E+03 4.247050E-03 2.028278E-02 5.927688E-02 0.000000E+00
